APN,Registered Date,Property Type,Property Address,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone
4321012062,02/02/2015,Single Family,"2127 S MALCOLM AVE
",90025,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2114009035,02/02/2015,Single Family,"20458 W RUNNYMEDE ST
",91306,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,"Kash Construction and Management, INC.",Rob Kash,533  S Los Angeles ST 504 Los Angeles CA 90013,818-636-9795
2543016041,02/02/2015,Single Family,"10198 W LA CANADA
",91040,7,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2504017031,02/02/2015,Single Family,"13156 N PHILLIPPI AVE
",91342,7,RoundPoint,Ebony Jackson,704-426-8874,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
7460002060,02/02/2015,Single Family,"1855 S FREEPORT TER
",90732,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2695015018,02/02/2015,Single Family,"10325 N BABBITT AVE
",91344,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
5588014031,02/02/2015,Single Family,"5227 W LOS HERMOSOS WAY
",90027,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5210022012,02/02/2015,Multi-Family,"2045 1 2 N HANCOCK ST
",90031,1,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
6050014025,02/02/2015,Single Family,"822 E 95TH ST
",90002,8,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4405033007,02/02/2015,Single Family,"323 S MEDIO DR
",90049,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
5507016013,02/02/2015,Single Family,"425 S JUNE ST
",90020,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS c/o Advantage Conveyance,Ken Scheller,1906   Irvine AVE  Newport Beach CA 92660,972-996-5000
5420010029,02/02/2015,Single Family,"1907 N LEMOYNE ST
",90039,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2148022005,02/02/2015,Single Family,"20736 W HAYNES ST
",91306,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,"Kash Construction and Management, INC.",Rob Kash,533  S Los Angeles ST 504 Los Angeles CA 90013,818-636-9795
5018036035,02/02/2015,Multi-Family,"472 W 47TH PL
",90037,9,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4313014056,02/02/2015,Single Family,"3722 HUGHES AVE
",90034,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5088019018,02/02/2015,Multi-Family,"6259 W OLYMPIC BLVD
",90048,5,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2322002056,02/02/2015,Single Family,"6708 N ST CLAIR AVE
",91606,2,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5564007005,02/02/2015,Single Family,"8675 W WONDERLAND AVE
",90046,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/2225,MCS Trashout,30262   Crown Valley PKWY B-228 Laguna Nigel CA 92677,866-563-1100
2629015048,02/02/2015,Single Family,"9120 N AMBOY AVE
",91352,6,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,Homeland Property Preservation And Inspection,Giwa Olatunji,859  N Fair Oaks AVE 305 PASADENA CA 91103,626-380-6275
2688024044,02/02/2015,Single Family,"16732 W SUNBURST ST
",91343,12,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2688040032,02/02/2015,Single Family,"16664 W RAYEN ST
",91343,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
7414008013,02/02/2015,Single Family,"1753 N GULF AVE
",90744,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5174015012,02/02/2015,Multi-Family,"1314 3 4 E CESAR E CHAVEZ AVE
",90033,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5480016008,02/02/2015,Multi-Family,"1154 W OAK GROVE DR
",90041,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4359022062,02/02/2015,Single Family,"865 COMSTOCK
",90025,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6051013018,02/02/2015,Single Family,"1113 E 107TH ST
",90002,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5221026006,02/02/2015,Single Family,"5178 E BOHLIG RD
",90032,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5163008097,02/02/2015,Multi-Family,"607 E TRACTION AVE
",90012,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2113001001,02/02/2015,Single Family,"7527 N MASON AVE
",91306,3,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6063019027,02/02/2015,Single Family,"355 E 105TH ST
",90003,8,Fannie Mae,Michele Todd,972-656-8507,L.A. Real Estate Network Inc.,Ray Duran,1200  W Beverly BLVD  Montebello CA 90640,805-732-6596
6068003028,02/02/2015,Multi-Family,"10821 1 2 LOU DILLON AVE
",90059,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
5070017008,02/02/2015,Single Family,"1422 S SYCAMORE AVE
",90019,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,Apex Construction Services,Kuhn Mat,3600   Ocean Ranch BLVD  Oceanside CA 92056,760-634-6589
6051016023,02/02/2015,Single Family,"930 E 106TH ST
",90002,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
2171009036,02/02/2015,Single Family,"4527 N SANTA LUCIA DR
",91364,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,"Kash Construction and Management, INC.",Rob Kash,533  S Los Angeles ST 504 Los Angeles CA 90013,818-636-9795
4247005009,02/02/2015,Single Family,"13203 W DEWEY ST
",90066,11,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5556004013,02/02/2015,Single Family,"8184 W MANNIX DR
",90046,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS c/o Advantage Conveyance,Ken Scheller,1906   Irvine AVE  Newport Beach CA 92660,972-996-5000
5073028021,02/02/2015,Multi-Family,"2259 1 2 W 20TH ST
",90018,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/2069,MCS Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,626-448-1412
5031006008,02/02/2015,Single Family,"4209 W DON DIABLO DR
",90008,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6016026009,02/02/2015,Multi-Family,"1823 W 71ST ST
",90047,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2427007014,02/02/2015,Single Family,"3087 N PASSMORE DR
",90068,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
5157013003,02/02/2015,Multi-Family,"408 1 8 N CORONADO TER
",90026,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4229008033,02/02/2015,Single Family,"915 W BURRELL ST
",90292,11,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5093004009,02/02/2015,Multi-Family,"736 S MANHATTAN PL
",90005,4,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2105019032,02/02/2015,Single Family,"19404 W ROSCOE BLVD
",91324,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,Homeland Property Preservation And Inspection,Giwa Olatunji,859  N Fair Oaks AVE 305 PASADENA CA 91103,626-380-6275
5558014006,02/02/2015,Single Family,"1900 N SUNSET PLAZA DR
",90069,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5114006006,02/02/2015,Multi-Family,"651 E 40TH PL
",90011,9,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
7451016014,02/02/2015,Single Family,"684 W 3RD ST
",90731,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,Homeland Property Preservation And Inspection,Giwa Olatunji,859  N Fair Oaks AVE 305 PASADENA CA 91103,626-380-6275
6014034024,02/02/2015,Single Family,"1235 W FLORENCE AVE
",90044,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2116004109,02/02/2015,Single Family,"7430 N CORBIN AVE
",91335,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,EEC CORP,Mark Maliczak,19655   Galeview DR  ROWLAND HEIGHTS CA 91748,562-697-9988
5078029018,02/02/2015,Multi-Family,"1206 1 2 S BERENDO ST
",90006,1,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5443014013,02/02/2015,Single Family,"1616 W LANDA ST
",90026,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6023022021,02/02/2015,Multi-Family,"847 E 77TH ST
",90001,9,Fannie Mae,Michele Todd,972-656-8507,L.A. Real Estate Network Inc.,Ray Duran,1200  W Beverly BLVD  Montebello CA 90640,805-732-6596
6075001016,02/02/2015,Single Family,"837 W 109TH PL
",90044,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2563003008,02/02/2015,Single Family,"7740 W MCGROARTY ST
",91042,7,WILSHIRE BANK,RYAN PARK,213-427-7994,WILSHIRE BANK,RYAN PARK,3200   WILSHIRE BLVD 800 LOS ANGELES CA 90010,213-427-7994
5522017018,02/02/2015,Single Family,"5008 W MAPLEWOOD AVE
",90004,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2747007035,02/02/2015,Single Family,"21126 W MERRIDY ST
",91311,12,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2121029020,02/02/2015,Single Family,"7054 N JAMIESON AVE
",91335,3,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5019006007,02/02/2015,Multi-Family,"817 1 2 W 43RD ST
",90037,9,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4211020139,02/02/2015,Single Family,"13080 W PACIFIC
",90094,11,The Bank of New York Mellon,Sandra Green-Murray,310-827-7802,Playa Marina Properties,Sandra Green-Murray,6601   Center Drive West  500 Los Angeles CA 90045,310-827-7802
5402006005,02/03/2015,Single Family,"2819 W BELLEVUE AVE
",90026,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5469004014,02/03/2015,Single Family,"5136 E RAPHAEL ST
",90042,1,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5561020005,02/03/2015,Single Family,"9247 W FLICKER WAY
",90069,4,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5556012038,02/03/2015,Single Family,"8427 W BRIER DR
",90046,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5685002017,02/03/2015,Single Family,"2447 W NORWALK AVE
",90041,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5101017020,02/03/2015,Single Family,"162 E 56TH ST
",90011,9,"Wang Yang Enterprises, LLC",Jeremy Geng,951-534-8898,"Wang Yang Enterprises, LLC",Jeremy Geng,1960   Chicago AVE D20 Riverside CA 92507,951-534-8898
5188008032,02/03/2015,Multi-Family,"3643 1 2 E WHITTIER BLVD
",90023,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5402007005,02/03/2015,Single Family,"2721 W BELLEVUE AVE
",90026,13,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
5516027016,02/03/2015,Single Family,"228 N ST ANDREWS PL
(30.094114636000029, -90.499009994999938)",90004,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6003016029,02/03/2015,Multi-Family,"1235 W 60TH PL
",90044,9,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6057003012,02/03/2015,Single Family,"2037 W 94TH ST
",90047,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5223007025,02/03/2015,Single Family,"4973 E O'SULLIVAN DR
",90032,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2101001013,02/03/2015,Single Family,"8127 N WHITE OAK AVE
",91335,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,EEC CORP,Mark Maliczak,19655   Galeview DR  ROWLAND HEIGHTS CA 91748,562-697-9988
2277031038,02/03/2015,Single Family,"3742 N STONE CANYON AVE
",91403,4,the Lange Family Trust,Jackie Lange,425-941-0386,Afshar Properties,Aram Afshar,301  N Cannon DR E Beverly Hills CA 90210,310-385-3174
5571004007,02/03/2015,Single Family,"2425 N NICHOLS CANYON RD
",90046,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5505016001,02/03/2015,Single Family,"400 S ROSSMORE AVE
",90020,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6070014026,02/03/2015,Multi-Family,"11309 S HOOPER AVE
",90059,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
7413023107,02/03/2015,Single Family,"1501 W PACIFIC COAST HWY
",90744,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5483018013,02/03/2015,Single Family,"6150 E BURWOOD AVE
",90042,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS c/o Advantage Conveyance,Ken Scheller,1906   Irvine AVE  Newport Beach CA 92660,972-996-5000
5186012014,02/03/2015,Single Family,"3436 E EAGLE ST
",90063,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5110012012,02/03/2015,Multi-Family,"148 1 2 W 47TH ST
",90037,9,The Lange Family Trust,Jackie Lange,425-941-0386,"First Option Lending international,, Inc",Lloyd White,15627   Broadway Center ST ST  Gardena CA 90248,310-538-8923
6055005023,02/03/2015,Single Family,"1524 W 94TH PL
",90047,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6058022009,02/03/2015,Single Family,"10511 S MANHATTAN PL
",90047,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5529003071,02/03/2015,Single Family,"850 N CROFT AVE
",90069,5,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5459014009,02/03/2015,Single Family,"3922 N FILION ST
",90065,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2033009014,02/03/2015,Single Family,"6548 N TONY AVE
",91307,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
6046023021,02/03/2015,Multi-Family,"10001 S ANZAC AVE
",90002,15,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5215036007,02/03/2015,Single Family,"4630 E DRUID ST
",90032,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5186011029,02/03/2015,Multi-Family,"3535 E EAGLE ST
",90063,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5550032092,02/03/2015,Single Family,"1735 FULLER AVE
",90046,4,Fannie Mae,Michele Todd,972-656-8507,L.A. Real Estate Network Inc.,Ray Duran,1200  W Beverly BLVD  Montebello CA 90640,805-732-6596
5555012027,02/03/2015,Single Family,"8401 W CRESTHILL ROAD
",90069,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5484008030,02/03/2015,Multi-Family,"5908 3 4 E FAYETTE ST
",90042,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2570019017,02/03/2015,Single Family,"9834 N TUJUNGA CANYON BLVD
",91042,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6051011034,02/03/2015,Single Family,"1152 E 104TH ST
",90002,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2315024004,02/03/2015,Single Family,"11036 W VALERIO ST
",91352,2,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,EEC CORP,Mark Maliczak,19655   Galeview DR  ROWLAND HEIGHTS CA 91748,562-697-9988
6014003020,02/03/2015,Single Family,"1115 W 65TH ST
",90044,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS c/o Advantage Conveyance,Arron Nobel,1906   Irvine   Newport Beach CA 92660,949-294-8778
5216025007,02/03/2015,Single Family,"5095 E ALHAMBRA AVE
",90032,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5569023022,02/03/2015,Single Family,"2420 N HERCULES DR
",90046,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6058005029,02/03/2015,Multi-Family,"10222 S ST ANDREWS PL
",90047,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5438013012,02/03/2015,Single Family,"2600 N SILVER RIDGE AVE
",90039,13,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
5001024022,02/03/2015,Single Family,"521 W 55TH ST
",90037,9,M&T Bayview,Loly Cambo,305-646-6513,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606,714-559-7835
2107002190,02/03/2015,Single Family,"20224 W CANTARA ST
",91306,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,EEC CORP,Mark Maliczak,19655   Galeview DR  ROWLAND HEIGHTS CA 91748,562-697-9988
5050005035,02/03/2015,Single Family,"2539 S WEST BLVD
",90016,10,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5160011005,02/03/2015,Multi-Family,"1359 W COLTON ST
",90026,1,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
5472005005,02/03/2015,Single Family,"4026 N SCANDIA WAY
",90065,1,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
