APN,Registered Date,Property Type,Property Address,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,compiled_address,compiled_lat,compiled_lng
2741001038,01/13/2015,Single Family,10220 N DE SOTO AVE ,91311,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"91311, CA",34.28568649291992,-118.60453033447266
7420009028,01/13/2015,Multi-Family,1239 N MARINE AVE ,90744,15,HSBC Bank USA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90744, CA",33.78234100341797,-118.26117706298828
5502010004,01/13/2015,Multi-Family,420 S BERENDO ST ,90020,10,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90020, CA",34.06632614135742,-118.31034088134766
2106012108,01/13/2015,Single Family,7713 N CORBIN AVE ,91335,3,Rushmore Loan Management Services,Enrique Orozco,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"91335, CA",34.20128631591797,-118.54069519042969
4229020013,01/13/2015,Single Family,13700 W MARINA POINTE DR ,90292,11,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90292, CA",33.979251861572266,-118.44639587402344
5046031007,01/13/2015,Single Family,3630 S HILLCREST DR ,90016,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90016, CA",34.02840042114258,-118.35417938232422
2688033010,01/13/2015,Single Family,16427 W SUNBURST ST ,91343,12,Green Tree,Jeremy Iverson,480-383-0648,Coldwell Banker,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,888-627-2256,"91343, CA",34.238609313964844,-118.48091888427734
4019009018,01/13/2015,Single Family,4124 W 59TH ST ,90043,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90043, CA",33.98872375488281,-118.33509063720703
4305027015,01/13/2015,Single Family,9049 W CRESTA DR ,90035,5,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789,"90035, CA",34.0518684387207,-118.3838119506836
5551012012,01/13/2015,Single Family,1803 N STANLEY AVE ,90046,4,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90046, CA",34.10723876953125,-118.36476135253906
2639030048,01/13/2015,Single Family,9245 N WOODMAN AVE ,91402,6,The Bank of New York Mellon C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91402, CA",34.224239349365234,-118.44468688964844
5180013045,01/13/2015,Single Family,2818 E 3RD ST ,90033,14,Rushmore Loan Management Services,Enrique Orozco,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"90033, CA",34.05023956298828,-118.21083068847656
5177020013,01/13/2015,Multi-Family,709 N MOTT ST ,90033,14,Citi Mortgage,Jim Bageris,469-220-3701,L.A. Real Estate Network,Lulu Hernandez,1200  W Beverly BLVD A Montebello CA 90640,323-945-1216,"90033, CA",34.05023956298828,-118.21083068847656
6003001028,01/13/2015,Multi-Family,5840 S NORMANDIE PL ,90044,9,HSBC Bank USA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90044, CA",33.95302963256836,-118.29151153564453
6067003040,01/13/2015,Single Family,1975 E 114TH ST ,90059,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90059, CA",33.925472259521484,-118.24986267089844
2531027002,01/13/2015,Single Family,11888 W JOUETT ST ,91342,7,Wells Fargo Bank C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91342, CA",34.347469329833984,-118.35269165039062
2243012012,01/13/2015,Single Family,5700 N NORWICH AVE ,91411,4,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"91411, CA",34.17782211303711,-118.4591064453125
2168001036,01/13/2015,Single Family,5332 N CAMPO RD ,91364,3,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91364, CA",34.15509033203125,-118.5953369140625
4212010100,01/13/2015,Single Family,13065 W MINDANAO WAY ,90292,11,Rushmore Loan Management Services,Enrique Orozco,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"90292, CA",33.979251861572266,-118.44639587402344
6014008023,01/13/2015,Single Family,6521 S RAYMOND AVE ,90044,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90044, CA",33.95302963256836,-118.29151153564453
5151027233,01/13/2015,Single Family,750 W 1ST ST ,90017,14,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90017, CA",34.05308532714844,-118.26466369628906
2346002098,01/13/2015,Single Family,12830 W BURBANK BLVD ,91607,2,The Bank of New York Mellon C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91607, CA",34.166542053222656,-118.3998031616211
5191010007,01/13/2015,Single Family,1183 S MIRASOL ST ,90023,14,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90023, CA",34.02170181274414,-118.20044708251953
5115016013,01/13/2015,Multi-Family,4310 N MCKINLEY AVE ,90011,9,Manufacturers and Traders Trust C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90011, CA",34.00749206542969,-118.25874328613281
4366015033,01/13/2015,Single Family,375 S GLENROY AVE ,90049,5,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,NULL,NULL,"",NULL,"90049, CA",34.086936950683594,-118.48825073242188
2728013007,01/13/2015,Single Family,18922 W OLYMPIA ST ,91326,12,The Bank of New York Mellon C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91326, CA",34.28035354614258,-118.55609130859375
2168026056,01/13/2015,Single Family,5306 N DON PIO DR ,91364,3,Wells Fargo Bank C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91364, CA",34.15509033203125,-118.5953369140625
2701005178,01/13/2015,Single Family,19547 RINALDI ,91326,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"91326, CA",34.28035354614258,-118.55609130859375
2741009002,01/13/2015,Single Family,20230 W DEVONSHIRE ST ,91311,12,The Bank of New York Mellon C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91311, CA",34.28568649291992,-118.60453033447266
5682014016,01/13/2015,Single Family,5222 N LIVE OAK VIEW AVE ,90041,14,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,Wolverine Real Estate Services,Jenny Smith,26711   Woodward AVE  HUNTINGTON WOODS MI 48070,800-875-7170,"90041, CA",34.13713073730469,-118.20732879638672
2728005015,01/13/2015,Single Family,10643 N ATLANTA AVE ,91326,12,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,NULL,NULL,"",NULL,"91326, CA",34.28035354614258,-118.55609130859375
2005008006,01/13/2015,Single Family,8423 N DENISE LANE ,93063,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"93063, CA",34.2882080078125,-118.68922424316406
5301012029,01/13/2015,Multi-Family,559 1 2 E COLEMAN AVE ,90042,14,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90042, CA",34.11512756347656,-118.19194793701172
5462013030,01/13/2015,Single Family,3516 E LOMA LADA DR ,90065,1,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789,"90065, CA",34.10940933227539,-118.22795104980469
2679017006,01/13/2015,Single Family,10431 N GOTHIC AVE ,91344,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91344, CA",34.29195785522461,-118.50615692138672
7463012079,01/13/2015,Single Family,765 W 24TH ST ,90731,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90731, CA",33.741397857666016,-118.27884674072266
5465015004,01/13/2015,Single Family,4241 N MARMION WAY ,90065,1,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789,"90065, CA",34.10940933227539,-118.22795104980469
4265007070,01/13/2015,Single Family,744 S BUNDY DR ,90049,11,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90049, CA",34.086936950683594,-118.48825073242188
2107020070,01/13/2015,Single Family,20250 W BLYTHE ST ,91306,3,PHH Mortgage,Lawrence Riggs,856-917-2828,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606,714-559-7835,"91306, CA",34.210113525390625,-118.57591247558594
2415004004,01/13/2015,Multi-Family,5714 1 2 N VINELAND AVE ,91601,2,Wells Fargo Bank C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91601, CA",34.1682014465332,-118.37205505371094
2328017029,01/13/2015,Single Family,13458 W VOSE ST ,91405,2,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453,"91405, CA",34.20113754272461,-118.44793701171875
5018020006,01/13/2015,Multi-Family,702 W 50TH ST ,90037,9,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"90037, CA",34.00276184082031,-118.28748321533203
2316010024,01/13/2015,Single Family,7518 N KRAFT AVE ,91605,2,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789,"91605, CA",34.207027435302734,-118.40074920654297
2034019034,01/13/2015,Single Family,6568 N SHELTONDALE AVE ,91307,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"91307, CA",34.19843292236328,-118.69631958007812
2348006061,01/13/2015,Single Family,11582 W WEDDINGTON ST ,91601,2,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91601, CA",34.1682014465332,-118.37205505371094
2647030112,01/13/2015,Single Family,9700 N VESPER AVE ,91402,6,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91402, CA",34.224239349365234,-118.44468688964844
5454015008,01/13/2015,Single Family,3536 E ROSEVIEW AVE ,90065,1,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789,"90065, CA",34.10940933227539,-118.22795104980469
4114017023,01/13/2015,Single Family,7536 W 82ND ST ,90293,11,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"90293, CA",33.95172119140625,-118.4391860961914
6066005021,01/13/2015,Single Family,1967 E 105TH ST ,90002,15,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789,"90002, CA",33.948917388916016,-118.24713134765625
2556009009,01/13/2015,Single Family,7839 W JAYSEEL ST ,91040,7,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91040, CA",34.274986267089844,-118.31769561767578
2420011021,01/13/2015,Single Family,4952 N PLACIDIA AVE ,91601,4,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91601, CA",34.1682014465332,-118.37205505371094
2822006004,01/13/2015,Single Family,11842 N DORAL AVE ,91326,12,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91326, CA",34.28035354614258,-118.55609130859375
2316009007,01/13/2015,Single Family,11419 W SATICOY ST ,91605,6,The Bank of New York Mellon C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91605, CA",34.207027435302734,-118.40074920654297
6088022023,01/13/2015,Single Family,11920 S MENLO AVE ,90044,15,"Budget Funding I, LLC",Christi Miller,310-954-1601,Budget Mortgage Corp,Jerry Koury,1849   SAWTELLE BLVD 700 LOS ANGELES CA 90025,310-954-1650,"90044, CA",33.95302963256836,-118.29151153564453
6015033012,01/13/2015,Single Family,1414 W 71ST ST ,90047,8,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90047, CA",33.953941345214844,-118.30876922607422
5474017003,01/13/2015,Single Family,4712 E YORK BLVD ,90042,1,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"90042, CA",34.11512756347656,-118.19194793701172
2316031009,01/13/2015,Single Family,7329 N IRVINE AVE ,91605,2,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91605, CA",34.207027435302734,-118.40074920654297
5685026029,01/13/2015,Multi-Family,1835 N WOODROW AVE ,90041,14,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789,"90041, CA",34.13713073730469,-118.20732879638672
5107021021,01/13/2015,Multi-Family,1339 1 4 E 48TH PL ,90011,9,Green Tree Servicing LLC,Property Preservation Department,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"90011, CA",34.00749206542969,-118.25874328613281
6087019005,01/13/2015,Single Family,332 W 118TH PL ,90061,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90061, CA",33.92047882080078,-118.2740249633789
2662001011,01/13/2015,Single Family,15545 W HARVEST ST ,91344,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"91344, CA",34.29195785522461,-118.50615692138672
4256032008,01/13/2015,Single Family,2735 S WESTWOOD BLVD ,90064,5,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,NULL,NULL,"",NULL,"90064, CA",34.03719711303711,-118.42424774169922
2076015064,01/13/2015,Single Family,22565 W UHEA RD ,91364,3,Rushmore Loan Management Services,Enrique Orozco,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"91364, CA",34.15509033203125,-118.5953369140625
2222024006,01/13/2015,Single Family,15532 W LEADWELL ST ,91406,6,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91406, CA",34.19887924194336,-118.48970031738281
7349026007,01/13/2015,Single Family,1642 W 215TH ST ,90501,15,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"90501, CA",33.83364486694336,-118.31426239013672
2604013016,01/13/2015,Single Family,15612 W COBALT ST ,91342,7,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91342, CA",34.347469329833984,-118.35269165039062
2610019002,01/13/2015,Single Family,11911 N GOTHIC AVE ,91344,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202,"91344, CA",34.29195785522461,-118.50615692138672
6061014031,01/13/2015,Single Family,757 W 104TH ST ,90044,8,Deutsche Bank National Trust  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90044, CA",33.95302963256836,-118.29151153564453
5027005006,01/13/2015,Single Family,4509 W DON QUIXOTE DR ,90008,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90008, CA",34.00904083251953,-118.34813690185547
2534004028,01/13/2015,Single Family,11323 N WOODCOCK AVE ,91331,7,Penny Mac,Brittni Ferrante,818-878-8411,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,"91331, CA",34.25545120239258,-118.4202880859375
2669023004,01/13/2015,Single Family,16057 W LASSEN ST ,91343,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,"91343, CA",34.238609313964844,-118.48091888427734
2103013026,01/13/2015,Single Family,18824 W ARMINTA ST ,91335,3,Wells Fargo Bank C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91335, CA",34.20128631591797,-118.54069519042969
2123021027,01/13/2015,Single Family,6306 N YARMOUTH AVE ,91335,5,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"91335, CA",34.20128631591797,-118.54069519042969
5156005008,01/13/2015,Single Family,117 N DILLON ST ,90026,13,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90026, CA",34.07874298095703,-118.26375579833984
5105002024,01/13/2015,Multi-Family,1533 E 53RD ST ,90011,9,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342,"90011, CA",34.00749206542969,-118.25874328613281
5436007019,01/13/2015,Multi-Family,3304 W CASITAS AVE ,90039,13,The Bank of New York Mellon C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060,"90039, CA",34.1123161315918,-118.26122283935547
