DISTRICT,AIN,ASSESSED VALUE,ADDRESS,FIRST_OWNER_NAME,,compiled_address,compiled_lat,compiled_lng
5,2259005904,"$31,134",16843   MOORPARK ST   LOS ANGELES CA 914360000,L A CITY,"34.1610031,-118.5008163,16843   MOORPARK ST   LOS ANGELES CA 914360000,""16843 Moorpark St, Los Angeles, CA 91436"",","16843 Moorpark St, Los Angeles, CA 91436",34.16100311279297,-118.50081634521484
5,2259005901,"$227,664",16856   ADDISON ST   LOS ANGELES CA 914360000,L A CITY,"34.1614113,-118.5008163,16856   ADDISON ST   LOS ANGELES CA 914360000,""16856 Addison St, Los Angeles, CA 91436"",","16856 Addison St, Los Angeles, CA 91436",34.16141128540039,-118.50081634521484
14,5172007937,$0,169 S CLARENCE ST   LOS ANGELES CA 900330000,L A CITY HOUSING AUTHORITY,"34.0460892,-118.2247162,169 S CLARENCE ST   LOS ANGELES CA 900330000,""169 S Clarence St, Los Angeles, CA 90033"",","169 S Clarence St, Los Angeles, CA 90033",34.04608917236328,-118.22471618652344
1,5409002904,"$374,603",1701 N SPRING ST   LOS ANGELES CA 900120000,LOS ANGELES CITY,"34.0697403,-118.2273636,1701 N SPRING ST   LOS ANGELES CA 900120000,""1701 N Spring St, Los Angeles, CA 90012"",","1701 N Spring St, Los Angeles, CA 90012",34.069740295410156,-118.22736358642578
14,5172007938,$0,171 S CLARENCE ST   LOS ANGELES CA 900330000,L A CITY HOUSING AUTHORITY,"34.0460892,-118.2247162,171 S CLARENCE ST   LOS ANGELES CA 900330000,""171 S Clarence St, Los Angeles, CA 90033"",","171 S Clarence St, Los Angeles, CA 90033",34.04608917236328,-118.22471618652344
14,5174014900,"$38,756",1718   MARIACHI PLZ DE LOS   LOS ANGELES CA 900330000,LACMTA,"34.0502396,-118.2108307,1718   MARIACHI PLZ DE LOS   LOS ANGELES CA 900330000,""90033, CA"",","90033, CA",34.05023956298828,-118.21083068847656
14,5174014903,"$32,082",1719   MARIACHI PLAZA DE LOS ANGELES   LOS ANGELES CA 900330000,LACMTA,"34.0476286,-118.2191087,1719   MARIACHI PLAZA DE LOS ANGELES   LOS ANGELES CA 900330000,""1719 Mariachi Plaza de los Angele, Los Angeles, CA 90033"",","1719 Mariachi Plaza de los Angele, Los Angeles, CA 90033",34.04762864112854,-118.21910865604877
13,5545002903,$0,1720 N GOWER ST   LOS ANGELES CA 900280000,L A CITY,"34.1022835,-118.3220367,1720 N GOWER ST   LOS ANGELES CA 900280000,""1720 N Gower St, Los Angeles, CA 90028"",","1720 N Gower St, Los Angeles, CA 90028",34.1022834777832,-118.32203674316406
14,5174014907,"$65,688",1722   PENNSYLVANIA AVE   LOS ANGELES CA 900330000,LACMTA,"34.0479851,-118.2187119,1722   PENNSYLVANIA AVE   LOS ANGELES CA 900330000,""1722 Pennsylvania Ave, Los Angeles, CA 90033"",","1722 Pennsylvania Ave, Los Angeles, CA 90033",34.0479850769043,-118.21871185302734
14,5174014906,"$97,936",1724   PENNSYLVANIA AVE   LOS ANGELES CA 900330000,LACMTA,"34.0478859,-118.218605,1724   PENNSYLVANIA AVE   LOS ANGELES CA 900330000,""1724 Pennsylvania Ave, Los Angeles, CA 90033"",","1724 Pennsylvania Ave, Los Angeles, CA 90033",34.04788589477539,-118.2186050415039
13,5545002904,$0,1724 N GOWER ST   LOS ANGELES CA 900280000,L A CITY,"34.1024551,-118.3218307,1724 N GOWER ST   LOS ANGELES CA 900280000,""1724 N Gower St, Los Angeles, CA 90028"",","1724 N Gower St, Los Angeles, CA 90028",34.102455139160156,-118.32183074951172
13,5545002905,$0,1726 N GOWER ST   LOS ANGELES CA 900280000,L A CITY,"34.1026535,-118.3219452,1726 N GOWER ST   LOS ANGELES CA 900280000,""1726 N Gower St, Los Angeles, CA 90028"",","1726 N Gower St, Los Angeles, CA 90028",34.10265350341797,-118.32194519042969
14,5172007939,$0,173 S CLARENCE ST   LOS ANGELES CA 900330000,L A CITY HOUSING AUTHORITY,"34.0460892,-118.2247162,173 S CLARENCE ST   LOS ANGELES CA 900330000,""173 S Clarence St, Los Angeles, CA 90033"",","173 S Clarence St, Los Angeles, CA 90033",34.04608917236328,-118.22471618652344
13,5547004902,"$115,934",1730 N CHEROKEE AVE   LOS ANGELES CA 900280000,L A CITY,"34.1025581,-118.3343506,1730 N CHEROKEE AVE   LOS ANGELES CA 900280000,""1730 N Cherokee Ave, Los Angeles, CA 90028"",","1730 N Cherokee Ave, Los Angeles, CA 90028",34.10255813598633,-118.3343505859375
8,6002030902,"$1,914",1732 W GAGE AVE   LOS ANGELES CA 900470000,L A CITY,"33.9820023,-118.3079071,1732 W GAGE AVE   LOS ANGELES CA 900470000,""1732 W Gage Ave, Los Angeles, CA 90047"",","1732 W Gage Ave, Los Angeles, CA 90047",33.98200225830078,-118.30790710449219
13,5547004903,"$101,274",1734 N CHEROKEE AVE   LOS ANGELES CA 900280000,L A CITY,"34.1027031,-118.3343506,1734 N CHEROKEE AVE   LOS ANGELES CA 900280000,""1734 N Cherokee Ave, Los Angeles, CA 90028"",","1734 N Cherokee Ave, Los Angeles, CA 90028",34.10270309448242,-118.3343505859375
8,6002030901,"$1,276",1736 W GAGE AVE   LOS ANGELES CA 900470000,L A CITY,"33.9819756,-118.3080444,1736 W GAGE AVE   LOS ANGELES CA 900470000,""1736 W Gage Ave, Los Angeles, CA 90047"",","1736 W Gage Ave, Los Angeles, CA 90047",33.98197555541992,-118.30804443359375
1,5447027908,"$1,434,798",1739   ALBION ST   LOS ANGELES CA 900310000,L A CITY,"34.0689049,-118.2233429,1739   ALBION ST   LOS ANGELES CA 900310000,""1739 Albion St, Los Angeles, CA 90031"",","1739 Albion St, Los Angeles, CA 90031",34.068904876708984,-118.22334289550781
13,5547009900,"$276,911",1746 N LAS PALMAS AVE   LOS ANGELES CA 900280000,L A CITY,"34.1030197,-118.3357468,1746 N LAS PALMAS AVE   LOS ANGELES CA 900280000,""1746 N Las Palmas Ave, Los Angeles, CA 90028"",","1746 N Las Palmas Ave, Los Angeles, CA 90028",34.10301971435547,-118.33574676513672
14,5172007940,$0,175 S CLARENCE ST   LOS ANGELES CA 900330000,L A CITY HOUSING AUTHORITY,"34.0460892,-118.2247162,175 S CLARENCE ST   LOS ANGELES CA 900330000,""175 S Clarence St, Los Angeles, CA 90033"",","175 S Clarence St, Los Angeles, CA 90033",34.04608917236328,-118.22471618652344
15,6048030902,"$48,636",1759 E CENTURY BLVD   LOS ANGELES CA 900020000,L A CITY,"33.9458427,-118.2415619,1759 E CENTURY BLVD   LOS ANGELES CA 900020000,""1759 E Century Blvd, Los Angeles, CA 90002"",","1759 E Century Blvd, Los Angeles, CA 90002",33.94584274291992,-118.24156188964844
15,6065028902,"$198,573",1760 E 104TH ST   LOS ANGELES CA 900020000,L A CITY HOUSING AUTHORITY,"33.9412994,-118.2414627,1760 E 104TH ST   LOS ANGELES CA 900020000,""1760 E 104th St, Los Angeles, CA 90002"",","1760 E 104th St, Los Angeles, CA 90002",33.94129943847656,-118.24146270751953
10,5066006900,"$50,588",1760 S LA CIENEGA BLVD   LOS ANGELES CA 900350000,L A CITY,"34.0451889,-118.3763123,1760 S LA CIENEGA BLVD   LOS ANGELES CA 900350000,""1760 S La Cienega Blvd, Los Angeles, CA 90035"",","1760 S La Cienega Blvd, Los Angeles, CA 90035",34.045188903808594,-118.37631225585938
10,5066006901,"$50,588",1760 S LA CIENEGA BLVD   LOS ANGELES CA 900350000,L A CITY,"34.0451889,-118.3763123,1760 S LA CIENEGA BLVD   LOS ANGELES CA 900350000,""1760 S La Cienega Blvd, Los Angeles, CA 90035"",","1760 S La Cienega Blvd, Los Angeles, CA 90035",34.045188903808594,-118.37631225585938
12,2787031901,"$73,135",17660   PARTHENIA ST   LOS ANGELES CA 913250000,L A CITY,"34.2279663,-118.5200043,17660   PARTHENIA ST   LOS ANGELES CA 913250000,""17660 Parthenia St, Los Angeles, CA 91325"",","17660 Parthenia St, Los Angeles, CA 91325",34.22796630859375,-118.52000427246094
15,6069018900,"$74,284",1767 E 112TH ST   LOS ANGELES CA 900590000,L A CITY HOUSING AUTHORITY,"33.9332809,-118.241745,1767 E 112TH ST   LOS ANGELES CA 900590000,""1767 E 112th St, Los Angeles, CA 90059"",","1767 E 112th St, Los Angeles, CA 90059",33.93328094482422,-118.24174499511719
1,5447020901,"$144,738",1771   SPRING ST   LOS ANGELES CA 900120000,L A CITY,"34.0714912,-118.2237091,1771   SPRING ST   LOS ANGELES CA 900120000,""1771 N Spring St, Los Angeles, CA 90031"",","1771 N Spring St, Los Angeles, CA 90031",34.07149124145508,-118.22370910644531
15,6048030901,"$53,628",1773 E CENTURY BLVD   LOS ANGELES CA 900020000,L A CITY,"33.9458694,-118.2410736,1773 E CENTURY BLVD   LOS ANGELES CA 900020000,""1773 E Century Blvd, Los Angeles, CA 90002"",","1773 E Century Blvd, Los Angeles, CA 90002",33.94586944580078,-118.24107360839844
11,4416015904,"$539,580",17853   PORTO MARINA WAY   LOS ANGELES CA 902720000,L A CITY,"34.042141,-118.5645905,17853   PORTO MARINA WAY   LOS ANGELES CA 902720000,""17853 Porto Marina Way, Los Angeles, CA 90272"",","17853 Porto Marina Way, Los Angeles, CA 90272",34.04214096069336,-118.56459045410156
11,4416015910,$115,17857   PORTO MARINA WAY   LOS ANGELES CA 902720000,LA CITY,"34.0420837,-118.564743,17857   PORTO MARINA WAY   LOS ANGELES CA 902720000,""17857 Porto Marina Way, Los Angeles, CA 90272"",","17857 Porto Marina Way, Los Angeles, CA 90272",34.042083740234375,-118.56474304199219
11,4416015903,"$41,776",17863   PORTO MARINA WAY   LOS ANGELES CA 902720000,L A CITY,"34.0420227,-118.5648727,17863   PORTO MARINA WAY   LOS ANGELES CA 902720000,""17863 Porto Marina Way, Los Angeles, CA 90272"",","17863 Porto Marina Way, Los Angeles, CA 90272",34.042022705078125,-118.56487274169922
11,4416015900,"$25,349",17908   CASTELLAMMARE DR   LOS ANGELES CA 902720000,L A CITY,"34.0421753,-118.5652542,17908   CASTELLAMMARE DR   LOS ANGELES CA 902720000,""17908 Castellammare Dr, Los Angeles, CA 90272"",","17908 Castellammare Dr, Los Angeles, CA 90272",34.04217529296875,-118.56525421142578
11,4416015905,"$47,282",17909   PORTO MARINA WAY   LOS ANGELES CA 902720000,L A CITY,"34.0419312,-118.5651016,17909   PORTO MARINA WAY   LOS ANGELES CA 902720000,""17909 Porto Marina Way, Los Angeles, CA 90272"",","17909 Porto Marina Way, Los Angeles, CA 90272",34.04193115234375,-118.56510162353516
11,4416015902,"$66,644",17916   CASTELLAMMARE DR   LOS ANGELES CA 902720000,L A CITY,"34.0424309,-118.5657272,17916   CASTELLAMMARE DR   LOS ANGELES CA 902720000,""17916 Castellammare Dr, Los Angeles, CA 90272"",","17916 Castellammare Dr, Los Angeles, CA 90272",34.04243087768555,-118.56572723388672
11,4416015906,"$26,235",17919   PORTO MARINA WAY   LOS ANGELES CA 902720000,L A CITY,"34.042038,-118.5654068,17919   PORTO MARINA WAY   LOS ANGELES CA 902720000,""17919 Porto Marina Way, Los Angeles, CA 90272"",","17919 Porto Marina Way, Los Angeles, CA 90272",34.04203796386719,-118.5654067993164
11,4416015901,"$483,786",17945   PORTO MARINA WAY   LOS ANGELES CA 902720000,L A CITY,"34.0422363,-118.5659485,17945   PORTO MARINA WAY   LOS ANGELES CA 902720000,""17945 Porto Marina Way, Los Angeles, CA 90272"",","17945 Porto Marina Way, Los Angeles, CA 90272",34.042236328125,-118.56594848632812
14,5174014911,"$121,205",1800   PENNSYLVANIA AVE   LOS ANGELES CA 900330000,LACMTA,"34.0477028,-118.2180328,1800   PENNSYLVANIA AVE   LOS ANGELES CA 900330000,""1800 Pennsylvania Ave, Los Angeles, CA 90033"",","1800 Pennsylvania Ave, Los Angeles, CA 90033",34.04770278930664,-118.21803283691406
4,5572031901,$0,1801 N LA BREA AVE   LOS ANGELES CA 900460000,L A CITY,"34.1037979,-118.3464279,1801 N LA BREA AVE   LOS ANGELES CA 900460000,""1801 N La Brea Ave, Los Angeles, CA 90046"",","1801 N La Brea Ave, Los Angeles, CA 90046",34.103797912597656,-118.34642791748047
10,5072030900,"$28,301",1803   ARLINGTON AVE   LOS ANGELES CA 900190000,L A CITY LIBRARY,"34.040699,-118.3180161,1803   ARLINGTON AVE   LOS ANGELES CA 900190000,""1803 Arlington Ave, Los Angeles, CA 90019"",","1803 Arlington Ave, Los Angeles, CA 90019",34.04069900512695,-118.3180160522461
5,2162005900,"$225,423",18033   VENTURA BLVD   LOS ANGELES CA 913160000,L A CITY DEPT OF WATER AND POWER,"34.1653938,-118.5256042,18033   VENTURA BLVD   LOS ANGELES CA 913160000,""18033 Ventura Blvd, Los Angeles, CA 91316"",","18033 Ventura Blvd, Los Angeles, CA 91316",34.1653938293457,-118.52560424804688
12,2601034904,"$118,091",18041   RINALDI ST   LOS ANGELES CA 913440000,L A CITY,"34.279213,-118.5267334,18041   RINALDI ST   LOS ANGELES CA 913440000,""18041 Rinaldi St, Porter Ranch, CA 91326"",","18041 Rinaldi St, Porter Ranch, CA 91326",34.279212951660156,-118.5267333984375
13,5547003908,"$156,505",1805 N CHEROKEE AVE   LOS ANGELES CA 900280000,L A CITY,"34.1033516,-118.3351517,1805 N CHEROKEE AVE   LOS ANGELES CA 900280000,""1805 N Cherokee Ave, Los Angeles, CA 90028"",","1805 N Cherokee Ave, Los Angeles, CA 90028",34.10335159301758,-118.33515167236328
15,6048035903,"$52,020",1807 E CENTURY BLVD   LOS ANGELES CA 900020000,L A CITY,"33.9459229,-118.2404633,1807 E CENTURY BLVD   LOS ANGELES CA 900020000,""1807 E Century Blvd, Los Angeles, CA 90002"",","1807 E Century Blvd, Los Angeles, CA 90002",33.9459228515625,-118.24046325683594
10,5073014900,"$226,871",1808 S ST ANDREWS PL   LOS ANGELES CA 900190000,L A CITY,"34.0414124,-118.311142,1808 S ST ANDREWS PL   LOS ANGELES CA 900190000,""1808 S St Andrews Pl, Los Angeles, CA 90019"",","1808 S St Andrews Pl, Los Angeles, CA 90019",34.041412353515625,-118.31114196777344
15,6048035904,"$57,222",1811 E CENTURY BLVD   LOS ANGELES CA 900020000,L A CITY,"33.9458237,-118.2404556,1811 E CENTURY BLVD   LOS ANGELES CA 900020000,""1811 E Century Blvd, Los Angeles, CA 90002"",","1811 E Century Blvd, Los Angeles, CA 90002",33.945823669433594,-118.2404556274414
3,2125036900,"$2,056,620",18128   SHERMAN WAY   LOS ANGELES CA 913350000,CRA LA,"34.2007179,-118.5285797,18128   SHERMAN WAY   LOS ANGELES CA 913350000,""18128 Sherman Way, Los Angeles, CA 91335"",","18128 Sherman Way, Los Angeles, CA 91335",34.20071792602539,-118.52857971191406
3,2125036901,"$422,148",18128   SHERMAN WAY   LOS ANGELES CA 913350000,CRA LA,"34.2007179,-118.5285797,18128   SHERMAN WAY   LOS ANGELES CA 913350000,""18128 Sherman Way, Los Angeles, CA 91335"",","18128 Sherman Way, Los Angeles, CA 91335",34.20071792602539,-118.52857971191406
12,2731020922,"$128,203",18140   DEVONSHIRE ST   LOS ANGELES CA 913250000,L A CITY DEPT OF WATER AND POWER,"34.2559509,-118.5290146,18140   DEVONSHIRE ST   LOS ANGELES CA 913250000,""18140 Devonshire St, Los Angeles, CA 91325"",","18140 Devonshire St, Los Angeles, CA 91325",34.255950927734375,-118.52901458740234
12,2769019903,$0,18143   PARTHENIA ST   LOS ANGELES CA 913250000,L A CITY S BY S,"34.229084,-118.5287781,18143   PARTHENIA ST   LOS ANGELES CA 913250000,""18143 Parthenia St, Los Angeles, CA 91325"",","18143 Parthenia St, Los Angeles, CA 91325",34.22908401489258,-118.52877807617188
13,5544002900,"$241,256",1816 N WILTON PL   LOS ANGELES CA 900280000,L A CITY,"34.1039619,-118.3133011,1816 N WILTON PL   LOS ANGELES CA 900280000,""1816 N Wilton Pl, Los Angeles, CA 90028"",","1816 N Wilton Pl, Los Angeles, CA 90028",34.10396194458008,-118.31330108642578
14,5174014910,"$178,545",1817 E 1ST ST   LOS ANGELES CA 900330000,LACMTA,"34.0475311,-118.2188568,1817 E 1ST ST   LOS ANGELES CA 900330000,""1817 E 1st St, Los Angeles, CA 90033"",","1817 E 1st St, Los Angeles, CA 90033",34.04753112792969,-118.21885681152344
15,6069029916,"$26,942",1817 E IMPERIAL HWY   LOS ANGELES CA 900590000,L A CITY,"33.9297829,-118.2401733,1817 E IMPERIAL HWY   LOS ANGELES CA 900590000,""1817 E Imperial Hwy, Los Angeles, CA 90059"",","1817 E Imperial Hwy, Los Angeles, CA 90059",33.92978286743164,-118.24017333984375
15,6069029908,"$71,000",1818 E 115TH ST   LOS ANGELES CA 900590000,L A CITY,"33.9300957,-118.2401733,1818 E 115TH ST   LOS ANGELES CA 900590000,""1818 E 115th St, Los Angeles, CA 90059"",","1818 E 115th St, Los Angeles, CA 90059",33.93009567260742,-118.24017333984375
10,5073013901,"$146,512",1818 S MANHATTAN PL   LOS ANGELES CA 900190000,L A CITY,"34.0411911,-118.3097763,1818 S MANHATTAN PL   LOS ANGELES CA 900190000,""1818 S Manhattan Pl, Los Angeles, CA 90019"",","1818 S Manhattan Pl, Los Angeles, CA 90019",34.04119110107422,-118.30977630615234
10,5073013900,"$15,000",1819 S WESTERN AVE   LOS ANGELES CA 900060000,L A CITY,"34.0411263,-118.3093414,1819 S WESTERN AVE   LOS ANGELES CA 900060000,""1819 S Western Ave, Los Angeles, CA 90006"",","1819 S Western Ave, Los Angeles, CA 90006",34.0411262512207,-118.30934143066406
15,6069029914,"$27,411",1821 E IMPERIAL HWY   LOS ANGELES CA 900590000,LA CITY,"33.9297829,-118.2399826,1821 E IMPERIAL HWY   LOS ANGELES CA 900590000,""1821 E Imperial Hwy, Los Angeles, CA 90059"",","1821 E Imperial Hwy, Los Angeles, CA 90059",33.92978286743164,-118.23998260498047
3,2125036902,"$624,286",18210   SHERMAN WAY   LOS ANGELES CA 913350000,CRA LA,"34.2007179,-118.5298157,18210   SHERMAN WAY   LOS ANGELES CA 913350000,""18210 Sherman Way, Los Angeles, CA 91335"",","18210 Sherman Way, Los Angeles, CA 91335",34.20071792602539,-118.52981567382812
10,5073013902,"$146,512",1822 S MANHATTAN PL   LOS ANGELES CA 900190000,L A CITY,"34.0410576,-118.3097687,1822 S MANHATTAN PL   LOS ANGELES CA 900190000,""1822 S Manhattan Pl, Los Angeles, CA 90019"",","1822 S Manhattan Pl, Los Angeles, CA 90019",34.04105758666992,-118.30976867675781
15,6069029910,"$6,128",1824 E 115TH ST   LOS ANGELES CA 900590000,L A CITY,"33.9300957,-118.2399826,1824 E 115TH ST   LOS ANGELES CA 900590000,""1824 E 115th St, Los Angeles, CA 90059"",","1824 E 115th St, Los Angeles, CA 90059",33.93009567260742,-118.23998260498047
14,5174014909,"$141,485",1825 E 1ST ST   LOS ANGELES CA 900330000,LACMTA,"34.0474358,-118.2186356,1825 E 1ST ST   LOS ANGELES CA 900330000,""1825 E 1st St, Los Angeles, CA 90033"",","1825 E 1st St, Los Angeles, CA 90033",34.04743576049805,-118.21863555908203
15,6048035908,$0,1825 E CENTURY BLVD   LOS ANGELES CA 900020000,L A CITY,"33.9459381,-118.2400055,1825 E CENTURY BLVD   LOS ANGELES CA 900020000,""1825 E Century Blvd, Los Angeles, CA 90002"",","1825 E Century Blvd, Los Angeles, CA 90002",33.94593811035156,-118.24000549316406
1,5142007901,"$104,133",1825 W 7TH ST   LOS ANGELES CA 900570000,LACMTA,"34.0555573,-118.2740631,1825 W 7TH ST   LOS ANGELES CA 900570000,""1825 W 7th St, Los Angeles, CA 90057"",","1825 W 7th St, Los Angeles, CA 90057",34.05555725097656,-118.27406311035156
11,4261020900,"$769,167",1828   SAWTELLE BLVD   LOS ANGELES CA 900250000,L A CITY,"34.0433807,-118.4453354,1828   SAWTELLE BLVD   LOS ANGELES CA 900250000,""1828 Sawtelle Blvd, Los Angeles, CA 90025"",","1828 Sawtelle Blvd, Los Angeles, CA 90025",34.04338073730469,-118.4453353881836
15,6069029912,"$32,724",1829 E IMPERIAL HWY   LOS ANGELES CA 900590000,LA CITY,"33.9297791,-118.2397995,1829 E IMPERIAL HWY   LOS ANGELES CA 900590000,""1829 E Imperial Hwy, Los Angeles, CA 90059"",","1829 E Imperial Hwy, Los Angeles, CA 90059",33.929779052734375,-118.23979949951172
1,5142007902,"$60,838",1829 W 7TH ST   LOS ANGELES CA 900570000,LACMTA,"34.0556259,-118.2742081,1829 W 7TH ST   LOS ANGELES CA 900570000,""1829 W 7th St, Los Angeles, CA 90057"",","1829 W 7th St, Los Angeles, CA 90057",34.055625915527344,-118.27420806884766
15,6069029909,"$61,313",1830 E 115TH ST   LOS ANGELES CA 900590000,L A CITY,"33.9300957,-118.2397995,1830 E 115TH ST   LOS ANGELES CA 900590000,""1830 E 115th St, Los Angeles, CA 90059"",","1830 E 115th St, Los Angeles, CA 90059",33.93009567260742,-118.23979949951172
1,5447018900,"$138,334",1831   PASADENA AVE   LOS ANGELES CA 900310000,L A CITY,"34.0739136,-118.2228622,1831   PASADENA AVE   LOS ANGELES CA 900310000,""1831 Pasadena Ave, Los Angeles, CA 90031"",","1831 Pasadena Ave, Los Angeles, CA 90031",34.07391357421875,-118.22286224365234
15,6065036900,"$3,964",1831 E 108TH ST   LOS ANGELES CA 900590000,L A CITY S BY S,"33.9380493,-118.239624,1831 E 108TH ST   LOS ANGELES CA 900590000,""1831 E 108th St, Los Angeles, CA 90059"",","1831 E 108th St, Los Angeles, CA 90059",33.93804931640625,-118.2396240234375
15,6069029907,"$5,943",1836 E 115TH ST   LOS ANGELES CA 900590000,L A CITY,"33.9300957,-118.2396164,1836 E 115TH ST   LOS ANGELES CA 900590000,""1836 E 115th St, Los Angeles, CA 90059"",","1836 E 115th St, Los Angeles, CA 90059",33.93009567260742,-118.23961639404297
5,4323026900,"$539,225",1840   COTNER AVE   LOS ANGELES CA 900250000,L A CITY,"34.044239,-118.4431915,1840   COTNER AVE   LOS ANGELES CA 900250000,""1840 Cotner Ave, Los Angeles, CA 90025"",","1840 Cotner Ave, Los Angeles, CA 90025",34.04423904418945,-118.44319152832031
15,6069029905,"$5,874",1840 E 115TH ST   LOS ANGELES CA 900590000,L A CITY,"33.9300957,-118.2394257,1840 E 115TH ST   LOS ANGELES CA 900590000,""1840 E 115th St, Los Angeles, CA 90059"",","1840 E 115th St, Los Angeles, CA 90059",33.93009567260742,-118.23942565917969
3,2119020900,"$239,054",18447   SHERMAN WAY   LOS ANGELES CA 913350000,COMMUNITY REDEVELOPMENT AGENCY,"34.2014351,-118.5353394,18447   SHERMAN WAY   LOS ANGELES CA 913350000,""18447 Sherman Way, Los Angeles, CA 91335"",","18447 Sherman Way, Los Angeles, CA 91335",34.20143508911133,-118.53533935546875
12,2102021901,"$199,986",18450   INGOMAR ST   LOS ANGELES CA 913350000,L A CITY HOUSING AUTHORITY,"34.2116585,-118.5352936,18450   INGOMAR ST   LOS ANGELES CA 913350000,""18450 Ingomar St, Los Angeles, CA 91335"",","18450 Ingomar St, Los Angeles, CA 91335",34.2116584777832,-118.53529357910156
